,Image,Labels,JSON,Latitud,Longitud,Altitud
171,image-0146.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.78861,
    ""box"": {
      ""x1"": 1307.86426,
      ""y1"": 930.83826,
      ""x2"": 1366.25696,
      ""y2"": 1014.47791
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.67484,
    ""box"": {
      ""x1"": 1558.24841,
      ""y1"": 930.08112,
      ""x2"": 1596.27942,
      ""y2"": 971.13062
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.61568,
    ""box"": {
      ""x1"": 1844.85754,
      ""y1"": 994.65894,
      ""x2"": 1870.75085,
      ""y2"": 1046.30286
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.51949,
    ""box"": {
      ""x1"": 2419.23657,
      ""y1"": 1032.84766,
      ""x2"": 2432.38501,
      ""y2"": 1066.58057
    }
  }
]",4.8548033999877696,-74.2835552,2695.119001919386
172,image-0146.jpg,Senal_Direccion,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.78861,
    ""box"": {
      ""x1"": 1307.86426,
      ""y1"": 930.83826,
      ""x2"": 1366.25696,
      ""y2"": 1014.47791
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.67484,
    ""box"": {
      ""x1"": 1558.24841,
      ""y1"": 930.08112,
      ""x2"": 1596.27942,
      ""y2"": 971.13062
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.61568,
    ""box"": {
      ""x1"": 1844.85754,
      ""y1"": 994.65894,
      ""x2"": 1870.75085,
      ""y2"": 1046.30286
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.51949,
    ""box"": {
      ""x1"": 2419.23657,
      ""y1"": 1032.84766,
      ""x2"": 2432.38501,
      ""y2"": 1066.58057
    }
  }
]",4.8548033999877696,-74.2835552,2695.119001919386
173,image-0147.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.82024,
    ""box"": {
      ""x1"": 1093.58472,
      ""y1"": 900.33398,
      ""x2"": 1162.88098,
      ""y2"": 998.11707
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.69694,
    ""box"": {
      ""x1"": 1791.86096,
      ""y1"": 990.35797,
      ""x2"": 1819.05212,
      ""y2"": 1040.26404
    }
  }
]",4.854826799964921,-74.2836884,2695.98
174,image-0148.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.88939,
    ""box"": {
      ""x1"": 875.76459,
      ""y1"": 883.9259,
      ""x2"": 951.76965,
      ""y2"": 990.31787
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.76798,
    ""box"": {
      ""x1"": 2244.21021,
      ""y1"": 1021.33453,
      ""x2"": 2267.73584,
      ""y2"": 1063.38452
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.73108,
    ""box"": {
      ""x1"": 1736.74927,
      ""y1"": 987.85187,
      ""x2"": 1767.771,
      ""y2"": 1046.77173
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.25666,
    ""box"": {
      ""x1"": 2060.74829,
      ""y1"": 1026.27222,
      ""x2"": 2086.87891,
      ""y2"": 1068.23035
    }
  }
]",4.85486070002349,-74.283806,2696.9209979209977
175,image-0149.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.87582,
    ""box"": {
      ""x1"": 563.14984,
      ""y1"": 870.72125,
      ""x2"": 652.0791,
      ""y2"": 992.01178
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.68682,
    ""box"": {
      ""x1"": 2032.16565,
      ""y1"": 1019.41754,
      ""x2"": 2054.86475,
      ""y2"": 1064.42261
    }
  }
]",4.854922100026185,-74.28394340000573,2697.8909952606637
176,image-0150.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.86154,
    ""box"": {
      ""x1"": 434.42487,
      ""y1"": 893.07697,
      ""x2"": 505.90814,
      ""y2"": 1010.15717
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.76054,
    ""box"": {
      ""x1"": 1976.80481,
      ""y1"": 1016.10376,
      ""x2"": 2000.34778,
      ""y2"": 1064.33386
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.73774,
    ""box"": {
      ""x1"": 1583.31519,
      ""y1"": 982.65985,
      ""x2"": 1621.91895,
      ""y2"": 1052.39404
    }
  }
]",4.8549922999923,-74.2840606999956,2698.82
177,image-0151.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.80541,
    ""box"": {
      ""x1"": 1499.4137,
      ""y1"": 960.96552,
      ""x2"": 1544.29321,
      ""y2"": 1035.78748
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.67725,
    ""box"": {
      ""x1"": 1950.33435,
      ""y1"": 1011.12494,
      ""x2"": 1974.24536,
      ""y2"": 1055.86584
    }
  }
]",4.855076699999115,-74.28416989999769,2699.7630057803467
178,image-0152.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.84183,
    ""box"": {
      ""x1"": 1400.56616,
      ""y1"": 941.73523,
      ""x2"": 1451.09778,
      ""y2"": 1028.3595
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.35898,
    ""box"": {
      ""x1"": 1930.01843,
      ""y1"": 1012.12299,
      ""x2"": 1952.44299,
      ""y2"": 1057.729
    }
  }
]",4.855164300018204,-74.28425820000552,2700.684
179,image-0153.jpg,Marca_KM,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.90067,
    ""box"": {
      ""x1"": 1255.4386,
      ""y1"": 935.34784,
      ""x2"": 1319.94299,
      ""y2"": 1029.41858
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.4339,
    ""box"": {
      ""x1"": 2548.52173,
      ""y1"": 1258.09998,
      ""x2"": 2619.26782,
      ""y2"": 1319.72754
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.3988,
    ""box"": {
      ""x1"": 1520.92493,
      ""y1"": 952.90961,
      ""x2"": 1564.44324,
      ""y2"": 987.80731
    }
  }
]",4.8552834999799215,-74.28435380000882,2701.918
180,image-0153.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.90067,
    ""box"": {
      ""x1"": 1255.4386,
      ""y1"": 935.34784,
      ""x2"": 1319.94299,
      ""y2"": 1029.41858
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.4339,
    ""box"": {
      ""x1"": 2548.52173,
      ""y1"": 1258.09998,
      ""x2"": 2619.26782,
      ""y2"": 1319.72754
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.3988,
    ""box"": {
      ""x1"": 1520.92493,
      ""y1"": 952.90961,
      ""x2"": 1564.44324,
      ""y2"": 987.80731
    }
  }
]",4.8552834999799215,-74.28435380000882,2701.918
181,image-0153.jpg,Senal_Direccion,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.90067,
    ""box"": {
      ""x1"": 1255.4386,
      ""y1"": 935.34784,
      ""x2"": 1319.94299,
      ""y2"": 1029.41858
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.4339,
    ""box"": {
      ""x1"": 2548.52173,
      ""y1"": 1258.09998,
      ""x2"": 2619.26782,
      ""y2"": 1319.72754
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.3988,
    ""box"": {
      ""x1"": 1520.92493,
      ""y1"": 952.90961,
      ""x2"": 1564.44324,
      ""y2"": 987.80731
    }
  }
]",4.8552834999799215,-74.28435380000882,2701.918
182,image-0154.jpg,(no detections),[],4.85539729999094,-74.284435,2702.968992248062
183,image-0155.jpg,(no detections),[],4.855511,-74.2845162,2703.9079754601225
184,image-0156.jpg,(no detections),[],4.855623700054734,-74.2846,2704.888
185,image-0157.jpg,(no detections),[],4.855736099973269,-74.2846854,2705.8230088495575
186,image-0158.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.76539,
    ""box"": {
      ""x1"": 2315.41602,
      ""y1"": 1025.70593,
      ""x2"": 2350.45288,
      ""y2"": 1077.94373
    }
  }
]",4.8558481999908505,-74.28477220000987,2706.6219931271476
187,image-0159.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.88738,
    ""box"": {
      ""x1"": 2455.27148,
      ""y1"": 959.95935,
      ""x2"": 2530.01807,
      ""y2"": 1044.63721
    }
  }
]",4.855960700049825,-74.2848588,2707.6860068259384
188,image-0160.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.84015,
    ""box"": {
      ""x1"": 3621.25366,
      ""y1"": 581.8891,
      ""x2"": 3837.84985,
      ""y2"": 898.29114
    }
  }
]",4.8560753000387145,-74.28494230000364,2708.585
189,image-0161.jpg,(no detections),[],4.856180754536771,-74.28501720909742,2709.435
190,image-0162.jpg,(no detections),[],4.856308500031158,-74.28510690000135,2710.4660194174758
191,image-0163.jpg,(no detections),[],4.856415681844513,-74.28518317274022,2711.206008583691
192,image-0164.jpg,(no detections),[],4.8565429000429,-74.28527799999999,2712.646017699115
193,image-0165.jpg,(no detections),[],4.85665026367427,-74.28535572727908,2713.293269230769
194,image-0166.jpg,(no detections),[],4.856766930008939,-74.28544198000282,2714.1661971830986
195,image-0167.jpg,(no detections),[],4.8568856200080175,-74.28552746999077,2714.939086294416
196,image-0168.jpg,Senal_Direccion,"[
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.39983,
    ""box"": {
      ""x1"": 891.16974,
      ""y1"": 876.07343,
      ""x2"": 973.8349,
      ""y2"": 934.35901
    }
  }
]",4.8570041500274055,-74.28561223000584,2715.7278106508875
197,image-0169.jpg,(no detections),[],4.85712256006006,-74.28569756001573,2716.77
198,image-0170.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.38921,
    ""box"": {
      ""x1"": 2222.41211,
      ""y1"": 1031.16809,
      ""x2"": 2238.60596,
      ""y2"": 1063.38403
    }
  }
]",4.857239520004632,-74.28578350001719,2717.8598130841124
199,image-0171.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.56147,
    ""box"": {
      ""x1"": 2266.05249,
      ""y1"": 1020.79327,
      ""x2"": 2286.84033,
      ""y2"": 1060.19958
    }
  }
]",4.857355060009739,-74.28586806000769,2718.815
200,image-0172.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.76221,
    ""box"": {
      ""x1"": 2390.14844,
      ""y1"": 988.5304,
      ""x2"": 2428.75073,
      ""y2"": 1053.54163
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.34481,
    ""box"": {
      ""x1"": 2239.0,
      ""y1"": 1027.96692,
      ""x2"": 2260.87085,
      ""y2"": 1070.31519
    }
  }
]",4.8574678500102655,-74.28595381002087,2719.6721991701243
201,image-0173.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.96354,
    ""box"": {
      ""x1"": 3235.74463,
      ""y1"": 797.68597,
      ""x2"": 3392.47412,
      ""y2"": 994.71497
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.76749,
    ""box"": {
      ""x1"": 2363.70996,
      ""y1"": 1011.88477,
      ""x2"": 2394.84521,
      ""y2"": 1068.71338
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.33313,
    ""box"": {
      ""x1"": 2145.77148,
      ""y1"": 1028.78259,
      ""x2"": 2166.5481,
      ""y2"": 1072.43274
    }
  }
]",4.857576120011867,-74.2860447500184,2720.463503649635
202,image-0174.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.85049,
    ""box"": {
      ""x1"": 3062.47925,
      ""y1"": 891.25269,
      ""x2"": 3190.78491,
      ""y2"": 1047.53259
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.47379,
    ""box"": {
      ""x1"": 2049.59961,
      ""y1"": 1025.77087,
      ""x2"": 2071.02466,
      ""y2"": 1066.40625
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.26884,
    ""box"": {
      ""x1"": 2274.62061,
      ""y1"": 1014.68097,
      ""x2"": 2302.54199,
      ""y2"": 1064.84998
    }
  }
]",4.857677259998943,-74.28614489000958,2721.265625
203,image-0175.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.87639,
    ""box"": {
      ""x1"": 2849.89526,
      ""y1"": 927.24371,
      ""x2"": 2937.81177,
      ""y2"": 1046.16077
    }
  }
]",4.857764790076335,-74.28625373003335,2722.104693140794
204,image-0176.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.72009,
    ""box"": {
      ""x1"": 2744.41626,
      ""y1"": 957.67529,
      ""x2"": 2831.50269,
      ""y2"": 1062.92651
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.71339,
    ""box"": {
      ""x1"": 2173.98853,
      ""y1"": 1001.9715,
      ""x2"": 2199.77417,
      ""y2"": 1053.00427
    }
  }
]",4.857837570042367,-74.28637522001273,2722.8891966759
205,image-0177.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.6626,
    ""box"": {
      ""x1"": 2747.72974,
      ""y1"": 967.18927,
      ""x2"": 2819.5437,
      ""y2"": 1070.67517
    }
  }
]",4.857896900034831,-74.28650756001325,2723.710407239819
206,image-0178.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.72095,
    ""box"": {
      ""x1"": 2743.38306,
      ""y1"": 976.6972,
      ""x2"": 2804.48022,
      ""y2"": 1061.1405
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.42559,
    ""box"": {
      ""x1"": 1949.27063,
      ""y1"": 996.97064,
      ""x2"": 1972.64441,
      ""y2"": 1038.34802
    }
  }
]",4.8579416700228215,-74.2866496,2724.7028985507245
207,image-0179.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.62262,
    ""box"": {
      ""x1"": 2168.77295,
      ""y1"": 1002.77765,
      ""x2"": 2193.07471,
      ""y2"": 1048.48218
    }
  }
]",4.857970660007298,-74.28679899001405,2725.7004048582994
208,image-0180.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.51961,
    ""box"": {
      ""x1"": 2117.94312,
      ""y1"": 1003.71552,
      ""x2"": 2138.93115,
      ""y2"": 1048.53552
    }
  }
]",4.857983029958286,-74.28695395001596,2726.794520547945
209,image-0181.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.72118,
    ""box"": {
      ""x1"": 2530.19751,
      ""y1"": 978.23785,
      ""x2"": 2577.65259,
      ""y2"": 1052.32837
    }
  }
]",4.857979420018709,-74.28711224001094,2727.9435897435897
210,image-0182.jpg,(no detections),[],4.857963779956426,-74.28727264001806,2729.1722972972975
211,image-0183.jpg,(no detections),[],4.857938429996956,-74.28743486001834,2730.3175
212,image-0184.jpg,(no detections),[],4.8579079000100185,-74.28759789003854,2731.4200913242007
213,image-0185.jpg,(no detections),[],4.85787743993994,-74.28775793000473,2732.490291262136
214,image-0186.jpg,(no detections),[],4.857846680013346,-74.28791799001814,2733.5770925110132
215,image-0187.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.67352,
    ""box"": {
      ""x1"": 2123.396,
      ""y1"": 1046.32922,
      ""x2"": 2143.41895,
      ""y2"": 1079.22888
    }
  }
]",4.85781480003547,-74.28807853999686,2734.7471264367814
216,image-0188.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.77484,
    ""box"": {
      ""x1"": 2170.65454,
      ""y1"": 1037.27344,
      ""x2"": 2192.80078,
      ""y2"": 1077.11694
    }
  }
]",4.857781629986936,-74.28823869001631,2735.8937007874015
217,image-0189.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.59243,
    ""box"": {
      ""x1"": 2247.11719,
      ""y1"": 1013.20007,
      ""x2"": 2282.63672,
      ""y2"": 1065.97253
    }
  },
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.49875,
    ""box"": {
      ""x1"": 2245.91016,
      ""y1"": 1017.05023,
      ""x2"": 2278.65674,
      ""y2"": 1068.02515
    }
  }
]",4.857748060003954,-74.28839726000159,2737.0150943396225
218,image-0190.jpg,Senal_Preventiva,"[
  {
    ""name"": ""Senal_Preventiva"",
    ""class"": 11,
    ""confidence"": 0.73371,
    ""box"": {
      ""x1"": 2436.40381,
      ""y1"": 959.75629,
      ""x2"": 2500.0249,
      ""y2"": 1038.15686
    }
  }
]",4.857715,-74.28855368001678,2738.1637931034484
219,image-0191.jpg,(no detections),[],4.857685869988322,-74.28870781001075,2739.206008583691
220,image-0192.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.86376,
    ""box"": {
      ""x1"": 899.64825,
      ""y1"": 850.23047,
      ""x2"": 978.18768,
      ""y2"": 957.84595
    }
  }
]",4.857663019996197,-74.28885838000414,2740.1631205673757
221,image-0193.jpg,Marca_KM,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.61283,
    ""box"": {
      ""x1"": 1154.42664,
      ""y1"": 887.78668,
      ""x2"": 1210.57629,
      ""y2"": 973.74921
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.42106,
    ""box"": {
      ""x1"": 2589.21826,
      ""y1"": 1557.33691,
      ""x2"": 3025.02539,
      ""y2"": 1642.28467
    }
  },
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.34283,
    ""box"": {
      ""x1"": 2700.17773,
      ""y1"": 826.53113,
      ""x2"": 2824.64258,
      ""y2"": 940.91382
    }
  }
]",4.857643790001729,-74.28900327001583,2741.219178082192
222,image-0193.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.61283,
    ""box"": {
      ""x1"": 1154.42664,
      ""y1"": 887.78668,
      ""x2"": 1210.57629,
      ""y2"": 973.74921
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.42106,
    ""box"": {
      ""x1"": 2589.21826,
      ""y1"": 1557.33691,
      ""x2"": 3025.02539,
      ""y2"": 1642.28467
    }
  },
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.34283,
    ""box"": {
      ""x1"": 2700.17773,
      ""y1"": 826.53113,
      ""x2"": 2824.64258,
      ""y2"": 940.91382
    }
  }
]",4.857643790001729,-74.28900327001583,2741.219178082192
223,image-0193.jpg,Senal_Reglamentaria,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.61283,
    ""box"": {
      ""x1"": 1154.42664,
      ""y1"": 887.78668,
      ""x2"": 1210.57629,
      ""y2"": 973.74921
    }
  },
  {
    ""name"": ""Marca_KM"",
    ""class"": 1,
    ""confidence"": 0.42106,
    ""box"": {
      ""x1"": 2589.21826,
      ""y1"": 1557.33691,
      ""x2"": 3025.02539,
      ""y2"": 1642.28467
    }
  },
  {
    ""name"": ""Senal_Reglamentaria"",
    ""class"": 12,
    ""confidence"": 0.34283,
    ""box"": {
      ""x1"": 2700.17773,
      ""y1"": 826.53113,
      ""x2"": 2824.64258,
      ""y2"": 940.91382
    }
  }
]",4.857643790001729,-74.28900327001583,2741.219178082192
224,image-0194.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.73147,
    ""box"": {
      ""x1"": 1481.93213,
      ""y1"": 920.47546,
      ""x2"": 1522.64172,
      ""y2"": 986.06934
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.38164,
    ""box"": {
      ""x1"": 1187.00427,
      ""y1"": 824.03174,
      ""x2"": 1259.40674,
      ""y2"": 869.83429
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.25102,
    ""box"": {
      ""x1"": 1741.33862,
      ""y1"": 879.10181,
      ""x2"": 1771.50269,
      ""y2"": 920.28186
    }
  }
]",4.857634339997164,-74.28914181000073,2742.3826086956524
225,image-0194.jpg,Senal_Direccion,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.73147,
    ""box"": {
      ""x1"": 1481.93213,
      ""y1"": 920.47546,
      ""x2"": 1522.64172,
      ""y2"": 986.06934
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.38164,
    ""box"": {
      ""x1"": 1187.00427,
      ""y1"": 824.03174,
      ""x2"": 1259.40674,
      ""y2"": 869.83429
    }
  },
  {
    ""name"": ""Senal_Direccion"",
    ""class"": 4,
    ""confidence"": 0.25102,
    ""box"": {
      ""x1"": 1741.33862,
      ""y1"": 879.10181,
      ""x2"": 1771.50269,
      ""y2"": 920.28186
    }
  }
]",4.857634339997164,-74.28914181000073,2742.3826086956524
226,image-0195.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.53332,
    ""box"": {
      ""x1"": 2226.68848,
      ""y1"": 1000.77026,
      ""x2"": 2241.75293,
      ""y2"": 1035.49329
    }
  }
]",4.85763980006248,-74.28927232998085,2743.580882352941
227,image-0196.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.70613,
    ""box"": {
      ""x1"": 1495.8761,
      ""y1"": 935.49811,
      ""x2"": 1547.10498,
      ""y2"": 1007.89471
    }
  }
]",4.85765625,-74.28939492000504,2744.7764976958524
228,image-0197.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.51989,
    ""box"": {
      ""x1"": 1814.09912,
      ""y1"": 969.01868,
      ""x2"": 1849.22021,
      ""y2"": 1029.66321
    }
  }
]",4.857682299989347,-74.28950843999257,2745.94
229,image-0198.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.63841,
    ""box"": {
      ""x1"": 1049.51855,
      ""y1"": 872.80225,
      ""x2"": 1133.75659,
      ""y2"": 983.07312
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.35951,
    ""box"": {
      ""x1"": 2027.49719,
      ""y1"": 999.22266,
      ""x2"": 2050.08105,
      ""y2"": 1041.91626
    }
  }
]",4.857715329991645,-74.28961762000334,2746.9523809523807
230,image-0199.jpg,(no detections),[],4.857755959982971,-74.28972498000607,2748.0491803278687
231,image-0200.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.92161,
    ""box"": {
      ""x1"": 141.83084,
      ""y1"": 691.95966,
      ""x2"": 386.6644,
      ""y2"": 917.68805
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.72571,
    ""box"": {
      ""x1"": 2347.17456,
      ""y1"": 1010.89618,
      ""x2"": 2370.53223,
      ""y2"": 1051.2251
    }
  }
]",4.857808970014377,-74.28982831001076,2749.002398081535
232,image-0201.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.4245,
    ""box"": {
      ""x1"": 2557.18433,
      ""y1"": 1024.42749,
      ""x2"": 2571.73535,
      ""y2"": 1059.34937
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.40414,
    ""box"": {
      ""x1"": 2179.66992,
      ""y1"": 999.37335,
      ""x2"": 2200.00195,
      ""y2"": 1045.66309
    }
  }
]",4.857875779991948,-74.28992455000676,2749.9825
233,image-0202.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.41234,
    ""box"": {
      ""x1"": 1795.98669,
      ""y1"": 930.47589,
      ""x2"": 1859.10901,
      ""y2"": 1023.87524
    }
  }
]",4.8579552299552295,-74.29001366001104,2751.1007194244603
234,image-0203.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.61536,
    ""box"": {
      ""x1"": 1926.87646,
      ""y1"": 974.67389,
      ""x2"": 1974.19714,
      ""y2"": 1048.96216
    }
  }
]",4.8580427699414335,-74.2900976500114,2752.034782608696
235,image-0204.jpg,Senal_Curva,"[
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.93972,
    ""box"": {
      ""x1"": 756.94049,
      ""y1"": 742.04022,
      ""x2"": 944.8598,
      ""y2"": 951.4303
    }
  },
  {
    ""name"": ""Senal_Curva"",
    ""class"": 3,
    ""confidence"": 0.69255,
    ""box"": {
      ""x1"": 2032.13354,
      ""y1"": 992.23169,
      ""x2"": 2066.96753,
      ""y2"": 1051.16125
    }
  }
]",4.858139439954281,-74.29017575001599,2753.0836012861737
